Log file open, 01/26/23 08:58:07
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SSS.Quality:1]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SSS.HalfRes:0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SSGI.Quality:3]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.EmitterSpawnRateScale:1.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.ParticleLightQuality:2]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.FastApplyOnOpaque:1 ; Always have FastSkyLUT 1 in this case to avoid wrong sky]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountMaxPerSlice:4]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution:16.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT:1]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMin:4.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMax:128.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMin:4.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMax:128.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.TransmittanceLUT.UseSmallFormat:0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.TransmittanceLUT.SampleCount:10.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyAtmosphere.MultiScatteringLUT.SampleCount:15.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.SkyLight.RealTimeReflectionCapture:1]]
[2023.01.26-13.58.09:545][  0]LogConfig: CVar [[fx.Niagara.QualityLevel:3]] deferred - dummy variable created
[2023.01.26-13.58.09:545][  0]LogConfig: Applying CVar settings from Section [FoliageQuality@3] File [Scalability]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[foliage.DensityScale:1.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[grass.DensityScale:1.0]]
[2023.01.26-13.58.09:545][  0]LogConfig: Applying CVar settings from Section [ShadingQuality@3] File [Scalability]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.HairStrands.SkyLighting.IntegrationType:2]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.HairStrands.SkyAO.SampleCount:4]]
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.HairStrands.Visibility.MSAA.SamplePerPixel:4]]
[2023.01.26-13.58.09:545][  0]LogConfig: CVar [[r.HairStrands.Interpolation.UseSingleGuide:0]] deferred - dummy variable created
[2023.01.26-13.58.09:545][  0]LogConfig: Set CVar [[r.AnisotropicMaterials:1]]
[2023.01.26-13.58.09:643][  0]LogD3D12RHI: Aftermath initialized
[2023.01.26-13.58.09:643][  0]LogD3D12RHI: Loading WinPixEventRuntime.dll for PIX profiling (from ../../../Engine/Binaries/ThirdParty/Windows/WinPixEventRuntime/x64).
[2023.01.26-13.58.09:782][  0]LogD3D12RHI: Found D3D12 adapter 0: NVIDIA GeForce RTX 3070 Laptop GPU (Max supported Feature Level 12_2, shader model 6.6)
[2023.01.26-13.58.09:782][  0]LogD3D12RHI: Adapter has 8033MB of dedicated video memory, 0MB of dedicated system memory, and 32598MB of shared system memory, 1 output[s]
[2023.01.26-13.58.09:861][  0]LogD3D12RHI: Found D3D12 adapter 1: Intel(R) UHD Graphics (Max supported Feature Level 12_1, shader model 6.6)
[2023.01.26-13.58.09:861][  0]LogD3D12RHI: Adapter has 128MB of dedicated video memory, 0MB of dedicated system memory, and 32598MB of shared system memory, 0 output[s]
[2023.01.26-13.58.09:877][  0]LogD3D12RHI: Found D3D12 adapter 2: Microsoft Basic Render Driver (Max supported Feature Level 12_1, shader model 6.2)
[2023.01.26-13.58.09:877][  0]LogD3D12RHI: Adapter has 0MB of dedicated video memory, 0MB of dedicated system memory, and 32598MB of shared system memory, 0 output[s]
[2023.01.26-13.58.09:877][  0]LogD3D12RHI: Chosen D3D12 Adapter Id = 0
[2023.01.26-13.58.09:877][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.26-13.58.09:877][  0]LogHAL: Display: Platform has ~ 64 GB [68364218368 / 68719476736 / 64], which maps to Largest [LargestMinGB=32, LargerMinGB=12, DefaultMinGB=8, SmallerMinGB=6, SmallestMinGB=0)
[2023.01.26-13.58.09:877][  0]LogDeviceProfileManager: Going up to parent DeviceProfile [Windows]
[2023.01.26-13.58.09:877][  0]LogDeviceProfileManager: Going up to parent DeviceProfile []
[2023.01.26-13.58.09:877][  0]LogConfig: Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
[2023.01.26-13.58.09:878][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2023.01.26-13.58.09:878][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2023.01.26-13.58.09:878][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2023.01.26-13.58.09:878][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2023.01.26-13.58.09:878][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/Saved/Config/WindowsEditor/Editor.ini]
[2023.01.26-13.58.09:878][  0]LogInit: Computer: DESKTOP-S0S2F0T
[2023.01.26-13.58.09:878][  0]LogInit: User: TechnologyShowcase
[2023.01.26-13.58.09:878][  0]LogInit: CPU Page size=4096, Cores=8
[2023.01.26-13.58.09:878][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.01.26-13.58.09:878][  0]LogMemory: Memory total: Physical=63.7GB (64GB approx)
[2023.01.26-13.58.09:878][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.01.26-13.58.09:878][  0]LogMemory: Process Physical Memory: 313.59 MB used, 316.22 MB peak
[2023.01.26-13.58.09:878][  0]LogMemory: Process Virtual Memory: 317.74 MB used, 317.74 MB peak
[2023.01.26-13.58.09:878][  0]LogMemory: Physical Memory: 18914.79 MB used,  46282.41 MB free, 65197.20 MB total
[2023.01.26-13.58.09:878][  0]LogMemory: Virtual Memory: 22551.47 MB used,  52373.73 MB free, 74925.20 MB total
[2023.01.26-13.58.09:878][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.01.26-13.58.10:006][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.01.26-13.58.10:063][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.01.26-13.58.10:064][  0]LogInit: Using OS detected language (en-US).
[2023.01.26-13.58.10:064][  0]LogInit: Using OS detected locale (en-US).
[2023.01.26-13.58.10:068][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2023.01.26-13.58.10:265][  0]LogInit: Setting process to per monitor DPI aware
[2023.01.26-13.58.10:284][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.01.26-13.58.10:284][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.01.26-13.58.10:284][  0]LogWindowsTextInputMethodSystem:   - English (United States) - Touch Input Correction (TSF IME).
[2023.01.26-13.58.10:284][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.01.26-13.58.10:328][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.01.26-13.58.10:328][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.01.26-13.58.11:991][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.01.26-13.58.11:992][  0]LogWindows: Attached monitors:
[2023.01.26-13.58.11:992][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1032), device: '\\.\DISPLAY1' [PRIMARY]
[2023.01.26-13.58.11:992][  0]LogWindows: Found 1 attached monitors.
[2023.01.26-13.58.11:992][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.01.26-13.58.11:992][  0]LogRHI: RHI Adapter Info:
[2023.01.26-13.58.11:992][  0]LogRHI:             Name: NVIDIA GeForce RTX 3070 Laptop GPU
[2023.01.26-13.58.11:992][  0]LogRHI:   Driver Version: 528.02 (internal:31.0.15.2802, unified:528.02)
[2023.01.26-13.58.11:992][  0]LogRHI:      Driver Date: 12-22-2022
[2023.01.26-13.58.11:992][  0]LogD3D12RHI:     GPU DeviceId: 0x24dd (for the marketing name, search the web for "GPU Device Id")
[2023.01.26-13.58.11:992][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.01.26-13.58.11:994][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.01.26-13.58.11:995][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: Bindless resources are supported
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.01.26-13.58.12:068][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.01.26-13.58.12:102][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.01.26-13.58.12:102][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.01.26-13.58.12:102][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.01.26-13.58.12:116][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.26-13.58.12:116][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.26-13.58.12:116][  0]LogRHI: Texture pool is 4576 MB (70% of 6538 MB)
[2023.01.26-13.58.12:116][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.26-13.58.12:116][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.26-13.58.12:175][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/VRControlCenter.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/Intermediate/TurnkeyReport_0.log" -log="C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/Intermediate/TurnkeyLog_0.log" -project="C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/VRControlCenter.uproject"  -platform=all'
[2023.01.26-13.58.12:175][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/VRControlCenter.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/Intermediate/TurnkeyReport_0.log" -log="C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/Intermediate/TurnkeyLog_0.log" -project="C:/Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/VRControlCenter.uproject"  -platform=all" ]
[2023.01.26-13.58.12:304][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.26-13.58.12:304][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.26-13.58.12:304][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.26-13.58.12:304][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.26-13.58.12:304][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.26-13.58.12:304][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.26-13.58.12:304][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.26-13.58.12:313][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.26-13.58.12:324][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.26-13.58.12:334][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.26-13.58.12:344][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.26-13.58.12:362][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.26-13.58.12:395][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.26-13.58.12:395][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.26-13.58.12:412][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.26-13.58.12:412][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.26-13.58.12:426][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.26-13.58.12:426][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.26-13.58.12:426][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.26-13.58.12:426][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.26-13.58.12:440][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.26-13.58.12:440][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.26-13.58.12:440][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.26-13.58.12:452][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.26-13.58.12:452][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.26-13.58.12:482][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.26-13.58.12:482][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.26-13.58.12:482][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.26-13.58.12:482][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.26-13.58.12:482][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.26-13.58.12:483][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.26-13.58.12:496][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.26-13.58.12:496][  0]LogTargetPlatformManager:   ADPCM
[2023.01.26-13.58.12:496][  0]LogTargetPlatformManager:   PCM
[2023.01.26-13.58.12:506][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.26-13.58.12:507][  0]LogTargetPlatformManager:   BINKA
[2023.01.26-13.58.12:550][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.26-13.58.12:550][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.26-13.58.12:550][  0]LogTargetPlatformManager:   OGG
[2023.01.26-13.58.12:564][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.26-13.58.12:564][  0]LogTargetPlatformManager:   OPUS
[2023.01.26-13.58.12:653][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.26-13.58.12:679][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.26-13.58.12:707][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.26-13.58.12:707][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.26-13.58.12:707][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.26-13.58.12:707][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.26-13.58.12:707][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.26-13.58.12:707][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.26-13.58.12:707][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.26-13.58.12:707][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.26-13.58.12:710][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.26-13.58.12:710][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.26-13.58.12:710][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.26-13.58.12:710][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.26-13.58.12:730][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.26-13.58.12:731][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.26-13.58.12:731][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.26-13.58.12:737][  0]LogDerivedDataCache: Speed tests for C:/Users/Technology Showcase/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.26-13.58.12:737][  0]LogDerivedDataCache: Display: Performance to C:/Users/Technology Showcase/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.02ms. RandomReadSpeed=354.13MBs, RandomWriteSpeed=292.20MBs. Assigned SpeedClass 'Local'
[2023.01.26-13.58.12:738][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Technology Showcase/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.26-13.58.12:738][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.26-13.58.12:738][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.26-13.58.12:738][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.26-13.58.12:738][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.26-13.58.12:738][  0]LogShaderCompilers: Guid format shader working directory is -39 characters bigger than the processId version (../../../../../../Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/Intermediate/Shaders/WorkingDirectory/7280/).
[2023.01.26-13.58.12:738][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Technology Showcase/AppData/Local/Temp/UnrealShaderWorkingDir/1CCB7322473B113BC943B994A5C8309B/'.
[2023.01.26-13.58.12:738][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.26-13.58.12:738][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.01.26-13.58.15:519][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Technology Showcase/Desktop/VRControlCenter/VRControlCenter/VRControlCenter/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.26-13.58.15:519][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 1
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 0
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 1
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 1
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: ---
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: ---
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 1
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 1
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.26-13.58.15:695][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.26-13.58.15:915][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.26-13.58.16:917][  0]LogSlate: Using FreeType 2.10.0
[2023.01.26-13.58.16:928][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.26-13.58.17:460][  0]LogHMD: Optional extension XR_KHR_vulkan_swapchain_format_list is not available
[2023.01.26-13.58.17:460][  0]LogHMD: Optional extension XR_VARJO_quad_views is not available
[2023.01.26-13.58.17:460][  0]LogHMD: Optional extension XR_KHR_binding_modification is not available
[2023.01.26-13.58.17:460][  0]LogHMD: Optional extension XR_EPIC_view_configuration_fov is not available
[2023.01.26-13.58.17:460][  0]LogHMD: Optional extension XR_EXT_dpad_binding is not available
[2023.01.26-13.58.17:460][  0]LogHMD: Optional extension XR_EXT_active_action_set_priority is not available
[2023.01.26-13.58.17:461][  0]LogHMD: Initialized OpenXR on Oculus runtime version 1.79.0
[2023.01.26-13.58.17:461][  0]LogHMD: Failed to get an OpenXR system, result is XR_ERROR_FORM_FACTOR_UNAVAILABLE. Please check that your runtime supports VR headsets.
[2023.01.26-13.58.17:510][  0]LogAssetRegistry: FAssetRegistry took 0.0134 seconds to start up
[2023.01.26-13.58.17:515][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.26-13.58.17:805][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.26-13.58.18:168][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.26-13.58.18:168][  0]LogDeviceProfileManager: Available device profiles:
